0,1,2,3,4,5,6,7,8,9,10,11,12,label
-539.55115,182.01271,18.85646,13.439179,7.884843,-8.064702,-7.9839106,-12.488795,-13.743114,-11.9219675,-12.569973,-9.260052,-4.7786126,classical
-454.89816,197.15709,-1.5972381,0.47771326,0.8339194,-14.077076,-14.252971,-8.495165,-8.056144,-7.0077524,-3.6565495,-4.5809255,-2.8621023,classical
-402.57047,194.45421,-22.03048,37.18022,14.649868,3.4999096,4.5092144,-5.860261,-2.4889257,0.5271946,-6.2995934,-4.084434,4.454786,classical
-363.927,167.08192,-25.234669,16.415483,7.2721167,3.386023,9.184901,0.24592222,-3.901415,-7.354489,-8.722248,-2.9220119,1.8401904,classical
-257.7201,137.01991,-55.3362,6.3518767,-27.95889,-26.83658,-23.696104,-25.860937,-15.150311,-6.5905366,-12.831104,-19.494053,-8.864814,classical
-384.07623,208.34749,-9.314617,-1.4312632,4.966079,-7.943574,-9.390699,-14.353857,-9.105237,-8.223201,-7.4646473,-4.3953953,-4.8362675,classical
-441.60388,187.11209,-32.97785,7.112025,-6.0132904,-17.911146,-17.181864,-14.816425,-15.34571,-14.769002,-9.537206,-13.982299,-8.969799,classical
-312.94907,141.11736,-52.3341,8.007976,-13.047872,-5.920868,-10.44524,-15.129289,-14.259035,-10.04709,-0.42086142,-3.5782557,0.8257272,classical
-361.94342,190.47833,-31.567293,21.626015,-4.0968432,1.4571939,-10.374037,-10.548433,-6.472082,-4.2137017,-0.43070948,-4.152093,3.2239752,classical
-441.86002,214.7169,-11.983152,12.469566,-2.8101954,-6.628611,-13.548193,-11.82282,-12.922565,-11.06673,-1.3434961,-8.296807,-4.594323,classical
-407.9032,172.64178,-31.390661,19.510197,-1.5803664,-3.4860568,-6.1452937,-8.323292,-9.832208,-11.858673,-5.767107,-4.1064167,-2.0295813,classical
-247.63625,106.51439,-40.06644,44.95598,-17.441624,22.872997,-9.036876,32.771282,-1.725478,13.786586,-20.354029,4.693584,-4.3897743,classical
-328.1365,84.35139,-43.816982,29.64884,-21.049929,12.502297,-21.707796,13.409684,-2.2161658,37.31837,9.409929,14.881384,-3.222588,classical
-225.93272,99.96869,-43.619705,43.565098,-12.63285,21.833939,-10.422994,26.68323,0.77998155,27.05756,-5.326154,0.7087702,-16.436472,classical
-192.67479,135.8679,-34.02336,49.804077,-5.94706,14.992753,-21.716366,4.40463,-16.80646,17.27543,-6.354136,7.8578744,-7.085673,classical
-204.94511,128.15535,-24.921463,26.259367,-1.8145826,26.895878,-15.022839,5.003763,-16.090208,14.856635,-1.6243218,7.063626,-13.9447565,classical
-336.97925,134.50648,-39.35451,36.975777,-11.120241,13.265801,-14.233752,10.802545,-15.466185,7.0976987,-11.094768,8.712449,9.445802,classical
-462.6317,106.49975,-36.606,51.960197,-3.7160628,14.58448,-8.889467,17.419998,-10.649778,13.586499,-8.183753,14.3710165,10.979113,classical
-141.83238,121.18759,-53.376114,44.65174,-13.661854,19.610579,-16.925667,23.357817,-10.911768,17.539133,-11.210979,9.217793,-7.6821237,classical
-257.5442,117.48844,-22.282072,25.371256,-5.474597,2.442726,-14.115253,11.974165,-7.181557,6.7742176,-9.837506,-2.3122451,0.5357104,classical
-300.13565,121.1014,-21.582945,39.98421,-6.187317,24.92113,-10.184568,17.174057,-5.6076946,13.085519,-4.4804416,5.9398,-11.918309,classical
-388.11038,129.48717,-20.290785,45.047806,-16.103212,23.090847,-15.770621,19.545755,-8.280173,27.081282,-0.66757727,12.671697,-16.067238,classical
-52.75417,65.57584,19.756397,31.481337,13.713233,0.13058472,6.1537237,3.7401123,-0.49789613,7.432836,-1.6570356,2.5141742,-4.2899714,country
-0.1548606,63.432285,-3.1722503,30.24739,9.76192,6.017443,5.4902368,9.185055,2.9355373,10.82567,0.9038336,8.440074,3.5346546,country
-120.86993,75.57372,13.432813,31.82703,17.379036,12.032103,6.8506904,8.598229,-5.0739384,6.5139093,-7.7084723,0.015529827,-11.113204,country
-52.22763,102.71157,-12.38501,40.97829,9.682326,0.3150909,-0.057989527,13.644854,-3.006116,7.465687,-2.6930618,1.7333258,0.7715556,country
-16.638536,60.73842,6.0270963,33.658657,4.1595035,2.4867823,1.4106241,7.9224887,1.52954,8.907911,3.1174636,11.557811,-0.6072826,country
-23.810392,62.443344,-9.428099,29.917923,11.165923,5.170025,-0.6478045,14.053817,1.8663063,9.203138,0.32620975,6.631403,-2.827596,country
-32.197147,77.8727,2.5007448,26.70984,15.72788,-0.6813403,-4.253622,17.1837,-1.0323282,3.7401578,3.614865,0.67224646,0.030034948,country
-22.961178,71.80639,4.333204,25.19299,14.476029,10.192257,-8.181974,6.214429,0.15866795,10.278388,0.5030067,10.386674,10.108375,country
-12.730156,68.36097,-1.8576266,25.317728,12.603358,14.930052,1.1970037,10.168531,0.08636574,10.755016,-0.95290303,3.0634036,-2.197264,country
8.418878,59.36595,5.8066535,21.207533,9.867313,0.5964844,4.12458,9.449992,-1.0281835,10.581178,-3.8179975,2.5396092,0.8354554,country
-186.3461,110.40264,-9.173641,36.978546,-8.452677,-6.271981,2.2463415,2.351765,-7.54633,-4.447271,-6.3290296,-2.4654818,-0.47814173,country
-175.51784,63.03278,3.8756816,17.116781,4.9546576,-3.9200685,9.651105,-5.4436398,-8.588597,12.706416,-8.440196,2.7308314,9.298643,country
-140.1485,127.929016,-5.9127774,19.304434,-5.6737237,0.9139008,-9.725177,-0.27999714,-7.9023814,-2.5344923,-0.84674996,-0.028120112,-7.2579045,country
-137.65135,76.76283,5.005371,20.611513,15.60265,-3.2376738,3.3170826,-2.0968013,-5.3849607,-0.17575496,-8.24171,-0.5716984,-3.2560687,country
-121.70975,66.30406,19.665379,12.582536,13.710326,12.561211,6.6087475,-1.5552074,3.021959,0.39055732,-2.6173313,1.1575993,-5.126479,country
-113.64209,129.04417,-8.907735,29.501806,-6.0281134,5.1547484,-15.530428,1.4239244,-17.11318,1.5294596,-13.657946,-3.6269598,-1.9191003,country
-208.72353,140.90555,-33.12051,57.645393,-13.302361,-2.2441201,-16.268818,-7.9774923,-12.384866,-7.8762364,4.9690123,-9.052966,-7.8043,country
-209.5685,166.5679,5.842996,26.831507,12.468095,1.6565622,-4.2957525,-5.55761,-8.409285,1.4761485,-4.8227053,-2.1333246,-6.7477446,country
-163.20935,109.77201,-8.3953285,19.595613,19.934208,6.027357,-6.7663608,2.3078775,1.3025825,0.742065,-5.8733397,-2.9350326,-7.2103677,country
-268.72183,169.67078,-24.167892,23.072472,19.830149,-0.20492285,-0.38188908,-3.065726,-8.027839,0.021893466,-4.808857,-3.0780249,-3.4475048,country
-178.56502,70.765755,27.818697,49.29572,6.302618,22.632593,-5.1426177,8.25663,-9.139367,2.0045745,0.6080678,4.1067915,-2.3886647,country
-212.29684,160.77951,-24.934824,41.151684,12.312309,2.926976,-11.233665,-8.019318,-4.9745135,-3.5199482,-4.292329,-1.346005,-7.9808555,country
-183.57942,111.79916,1.4533219,28.26381,15.194904,3.2100508,-12.375135,-10.057265,-6.2264395,0.7427144,-9.984405,-5.4133325,-0.688229,country
-460.62277,102.64762,67.05074,30.12621,23.530678,15.093611,3.6740892,0.45450458,2.1588194,3.590803,5.76282,3.915833,2.0495882,country
-190.04373,98.098885,-5.2963657,43.17626,-10.410872,2.3894596,-5.7252717,2.7952077,-9.674642,-1.817994,-7.7412133,7.8005576,-8.061937,country
-251.41574,130.07957,-5.420618,18.69366,5.300584,10.702035,-1.0955298,-3.7535183,-3.6714613,-6.0372066,-10.623692,-0.96600395,-6.165319,country
-196.87938,163.85905,-4.630078,26.112415,14.376479,9.597828,0.8254227,2.7666597,-4.7984505,-1.3449575,-6.1081634,1.4373548,3.0839505,country
-81.62085,102.13925,-36.960567,30.537363,13.905785,-7.5787363,-2.6197286,-5.8537498,-5.4628177,-0.5944051,-3.085115,-3.7639444,-6.5172772,country
-189.93182,136.56728,-10.885498,32.605843,9.6198225,1.0312763,0.111070424,-5.278109,1.3125294,3.6743367,-7.305604,-5.280496,0.20620096,country
-169.99182,159.66875,-24.581955,31.35269,6.774828,-8.282247,-3.4954183,2.132944,-8.889819,-3.4016252,4.295374,-0.2835076,-5.8804893,country
-307.2537,144.07497,42.19997,36.568733,18.319706,5.335095,-9.009471,-6.8189607,-5.160854,-6.8392816,-4.089951,-3.9281988,-2.4599729,country
-148.19878,112.19992,-21.861242,33.0905,3.979781,-2.8374903,1.4987793,-4.5817513,-2.9980333,8.701745,-3.784295,3.2184122,1.3020334,country
-308.51816,113.97396,-5.497614,40.671394,-10.058319,16.316643,3.6307225,0.718394,-5.6233363,-0.32813984,4.1152883,2.3012443,-13.415336,country
-178.68988,88.136505,-0.63985133,34.96071,-4.4896417,8.4509325,9.008806,3.172072,-0.76129234,-0.9129925,-4.932203,-0.5677993,-3.9785297,country
-173.07588,86.7056,3.0135672,13.562376,9.052705,11.207485,5.385736,4.4206076,6.7160306,1.8631787,1.1741722,-3.047565,-4.059908,country
-112.798775,108.454414,-6.9301686,13.335951,15.776428,-10.043563,8.244919,2.5630429,-15.384974,12.540302,-0.8652789,-0.64710474,2.3513196,country
-355.70096,93.79433,-2.2329977,51.07092,12.21107,13.875952,2.7885487,2.0855277,-2.2881334,3.8524702,-1.3885775,0.87863886,-3.0217838,country
-183.28175,103.208405,-1.1418732,24.175623,29.430199,-5.81318,-6.4037814,-1.1399509,-2.8727722,4.4081936,-7.9339995,-6.214321,2.4141352,country
-147.3916,78.21056,10.848822,20.970308,8.347708,6.569819,3.3705668,7.1019626,-6.2049084,5.4688087,11.001991,-0.53454673,-0.3651068,country
-101.638115,46.071217,12.152277,39.590225,11.939436,3.3789349,-0.64044356,4.027033,-1.7147413,-3.0273669,1.1191554,4.107661,-2.6865041,country
-135.24026,77.025894,-6.897372,39.689438,10.140917,-4.329519,-1.2340851,-0.57025474,-3.2128613,-3.9907315,-5.277531,-0.986306,-4.164135,country
-94.70721,72.24454,15.828483,37.370827,19.092497,-4.6609993,13.0024805,3.956192,-7.263426,5.8823986,-0.4750693,-2.654287,2.1158743,country
-106.359146,83.13886,15.389011,33.269234,17.426401,6.7337465,-1.7312788,-4.369623,-2.437865,0.7717212,-8.306126,3.659312,2.0308104,country
-104.40801,82.06557,-22.640598,20.93695,5.689117,8.8754,4.248272,3.3912811,0.36777598,3.2181509,-0.76955867,-1.3212531,0.8383809,country
-193.51364,132.34366,-0.20914869,9.837789,22.728456,-8.431478,8.108693,-3.288769,-7.2531824,-3.8167377,-0.3561919,-1.8245369,1.5944539,country
-79.562805,69.37168,-21.883297,10.297608,1.244389,-1.0371729,-0.5043438,-0.48837778,-2.4277282,5.713869,-2.7617264,4.019868,0.67094374,country
-127.27253,104.98758,-30.16821,67.472115,1.8548703,-4.856361,-3.324265,0.7414716,-0.6494641,-1.9838096,5.7033577,-10.357667,-1.5351075,country
-177.37482,122.83751,-29.839834,34.90899,-3.1152222,3.4049299,4.535312,-8.43004,-1.3972434,-1.9375815,-11.450752,2.3184705,-8.317542,country
-179.90407,110.91026,21.927061,35.339268,21.211905,-4.927131,16.689749,-6.7887673,-13.959905,6.2253284,-11.607316,4.3102255,2.7167647,country
-103.098434,128.42807,-20.621584,18.636415,-4.3441744,-10.394032,-9.224418,-1.8213552,-2.0601282,-2.08344,-0.80805916,-8.107878,0.5970935,country
-178.89508,128.71214,-14.361904,51.468353,-10.044444,29.765003,-11.023114,20.022343,-6.1224236,13.746044,-13.968583,8.8012705,-1.3904094,country
-192.33255,116.819084,-13.765777,48.051823,-8.324556,12.024039,-21.905083,18.249214,-26.355526,8.668886,-18.516977,0.9029407,-4.4981494,country
-278.40442,138.89192,5.8673015,52.96024,3.0896556,15.172337,2.9890857,18.885223,-10.609491,10.231834,-4.0878816,7.5454865,3.6902533,country
-103.37509,100.78912,-10.325517,53.326668,-13.849194,24.308577,-19.831955,19.405567,-17.966312,12.105178,-16.83591,8.712693,-16.168316,country
-180.98656,109.9022,11.117191,57.7264,-4.2644978,28.170715,-9.030314,21.818987,-19.1343,16.96681,-10.27279,7.230193,-8.079326,country
-88.328224,119.97862,-12.069388,43.833687,-7.232605,19.736153,-19.956942,19.11482,-19.399572,14.495757,-17.962936,7.6047997,-9.009797,country
-211.56915,125.400055,15.737865,47.267654,3.3294525,31.381018,-4.907676,18.221151,-15.08334,12.871112,-12.831368,6.0125947,-7.0641413,country
-187.6089,123.23615,-18.211767,37.801815,-11.209932,12.003735,-7.8458767,-0.8351871,-21.695475,5.2469606,-22.123621,5.4395113,-14.207765,country
-119.56879,120.44945,6.785935,54.00324,-17.704002,19.998915,-10.499017,17.708897,-14.815597,16.568819,-7.2045755,7.304867,-8.420848,country
-233.18118,134.27597,38.547592,58.379105,-0.38988897,26.338223,-3.0932026,24.27098,-10.888917,15.207227,-6.71085,-2.7697923,-8.658411,country
-188.48839,136.82375,14.422872,41.608524,-6.473756,25.641552,-2.0621333,23.773722,-17.840813,13.272086,-8.216382,3.5179508,-5.039758,country
-194.96585,126.8836,8.102045,49.981953,-6.0293646,20.182205,-14.95746,18.205103,-13.527254,9.6149435,-4.517625,9.9488535,-6.3146667,country
-115.38264,110.8637,-9.918586,49.1622,-18.06376,22.85315,-18.456148,17.859596,-13.630401,17.470741,-10.925069,10.157464,-6.2059746,country
-218.14706,131.9815,29.013268,38.529976,-4.8531313,26.222181,-1.1757315,21.289541,-15.405652,12.8656225,6.150194,4.5082393,4.902045,country
-265.02954,116.35744,-10.871033,42.392624,-2.448036,4.881415,-20.457151,12.054689,-19.313705,-2.8265665,-15.915142,-5.568459,-19.828102,country
-330.41757,176.0766,1.9043573,41.598408,17.630749,11.2289715,7.388968,-3.2166944,-1.5507964,-2.3767467,-16.683168,4.243098,-12.450788,country
-110.484344,149.57175,-54.626778,42.157227,-6.937913,13.550752,-7.9329906,13.62606,-12.364916,17.148394,-8.60221,5.9601383,-7.6966805,country
-331.94342,156.66992,17.744316,37.389423,4.672906,9.359452,14.276594,12.603996,-14.711866,7.5623226,-13.724105,-8.175792,-11.062294,country
-239.91135,156.91563,-22.096996,41.771168,-5.81748,19.744905,0.4744079,17.633965,3.4691532,5.7463894,-5.8867393,6.6286883,-5.3085046,country
-235.34454,129.42734,-5.299703,53.927593,-1.9017578,22.530567,5.1654515,21.184416,-2.7630873,2.1523457,-13.121801,2.88205,2.2206273,country
-127.67077,119.02588,-27.249266,49.43165,-13.639216,26.038628,-12.134334,12.520338,-10.218664,14.471204,-8.755635,11.751188,-7.7962375,country
-250.90227,191.04073,-32.843246,20.738497,2.8776476,0.87379766,0.5012266,-4.3537846,-13.880633,-9.575506,-14.750779,-7.5493097,-11.989622,country
-132.18794,124.86745,-20.437502,39.107246,-24.390242,17.59955,-1.9875847,15.961625,-19.561516,13.917829,-12.460954,5.9716763,-9.969439,country
-194.59056,134.7172,-16.91562,49.26794,1.1740639,22.5679,-12.598742,6.93951,-17.322214,4.73891,-18.842192,4.390792,-11.148888,country
-307.93164,155.66945,-17.387712,38.775677,8.245778,15.455771,-4.2335258,2.6683505,-13.640863,6.730789,-10.180569,6.3011575,-15.350878,country
-90.29595,114.86753,-14.7383995,35.100563,-15.099505,38.916447,-11.027891,20.416761,-13.194128,9.309697,-7.129601,14.361267,-7.7601275,country
-149.17365,144.7089,-42.493065,49.605125,-10.883092,14.3967905,-4.5782995,1.184785,-16.579933,5.187133,-11.471134,-1.2845525,-11.86469,country
-134.57225,153.86876,-44.973152,36.628773,-13.651841,6.6971383,-5.1944795,17.875795,-12.166888,13.619579,-17.99458,5.551077,-13.400999,country
-310.97546,149.85321,-19.532412,38.958332,-12.390478,22.778353,-2.2353802,8.549681,-2.015244,15.171971,-1.1239007,9.607021,-5.5195155,country
-297.95465,215.00491,10.850819,15.044741,4.190966,-5.248315,-1.4352394,5.5420465,-9.540831,-8.757279,-9.808473,-6.1443872,-8.502677,country
-128.32072,111.165886,-4.285656,49.229782,0.42762685,31.263882,-15.230644,16.457573,-22.759628,12.343016,-20.644577,10.50689,-11.774635,country
-80.631386,112.7877,-24.954931,51.890903,-4.866389,18.38489,-17.150057,15.159539,-14.997545,18.654646,-13.402272,9.146991,-8.822987,country
-69.80375,98.16508,-16.361197,58.550976,-3.14559,20.210546,-24.543837,17.09548,-16.362597,13.509825,-20.834852,14.308942,-12.194319,country
-199.70367,155.00642,-7.8508573,47.855812,9.226957,12.829865,-11.220446,12.996848,-8.3529215,7.9390373,-7.0966024,10.08325,-1.8911862,country
-115.588234,110.849266,-15.325462,58.246826,-3.7259247,15.483758,-12.609765,14.205728,-17.283909,7.512629,-16.076683,9.682929,-8.940153,country
-161.07971,117.36282,-7.7451215,55.870335,0.37591213,25.349731,-6.489207,19.625105,-9.772016,14.292245,-10.162763,12.295628,-1.6765772,country
-71.402275,115.4964,-19.105654,48.45352,-4.612665,20.021833,-19.478756,16.103256,-14.5350685,17.645357,-16.352283,8.609926,-13.505271,country
-232.57509,131.15565,-10.8588505,23.219652,-11.403281,10.562552,-13.07772,3.0592945,-12.328462,1.2078291,-15.0622,-3.9546268,-15.031483,country
-116.39567,126.87997,-12.43152,50.587643,-4.9159536,19.35013,-11.891959,17.11772,-14.248167,18.103264,-8.7908,9.503603,-11.244918,country
-218.75609,144.74867,-12.326152,35.599266,-0.34621033,9.209765,-7.5379786,4.036357,-21.483438,9.748189,-12.108638,6.835331,-7.6702642,country
-59.216034,116.70738,-23.32179,51.726944,-5.7845254,20.188692,-11.930021,14.448674,-16.95003,22.602287,-15.776432,15.285158,-11.681419,country
-217.19191,119.29711,-25.328794,40.892803,-13.56407,2.5642986,-17.709862,9.586309,-14.431067,-0.053559903,-19.899143,-1.5737921,-12.456213,country
-48.045086,99.08971,-23.040394,60.923374,-13.715175,25.308598,-21.341152,12.493376,-17.062218,12.859062,-12.643245,9.530434,-10.938457,country
-229.84433,127.48737,-16.527695,46.173344,-9.336925,8.275272,-5.557728,3.9507916,-17.773039,1.5380893,-12.530875,-4.266872,-13.36124,country
-118.39084,117.30565,-18.958698,60.527336,-0.11712039,21.609636,-11.554339,19.113329,-17.237646,11.151835,-14.033319,-0.08449049,-7.328556,country
-135.52365,129.01657,-23.779215,49.911205,3.4842284,15.586641,-6.2647867,13.900635,-13.779067,5.3941736,-9.539263,3.3413332,-1.7666917,country
-91.35127,115.01502,-25.872663,52.40768,3.8085191,29.120605,-1.3207694,24.954378,-11.384584,17.768744,-8.437464,13.9202795,-11.653221,country
-167.15636,122.07237,-27.290672,49.556442,8.02636,12.365953,-16.243626,13.863499,-18.807463,16.220848,-18.412134,8.194312,-1.779429,country
-185.01527,124.5461,-15.004175,51.422806,3.329179,12.220378,-4.470721,7.727207,-19.558165,-5.428087,-15.32929,1.1117747,-5.1154323,country
-45.708786,101.245224,-16.493933,49.436222,-11.666273,22.529118,-14.823663,16.965233,-20.441044,14.381293,-17.884043,10.182055,-10.763236,country
-121.44593,72.65146,16.115835,17.079496,3.1041656,16.289803,-5.055919,2.7726102,2.0704546,-0.45103326,-2.523172,-4.005663,-1.8006424,disco
-27.643492,61.68243,-12.532552,17.653513,11.099134,23.639866,7.121597,8.733837,-0.43436143,10.182221,-1.0441335,2.0582674,-0.6198146,disco
-49.748627,55.545925,21.717247,10.322158,19.40697,0.6652346,-3.292568,1.2156148,-3.934419,3.261283,2.3566792,-3.415276,-0.28747356,disco
-17.299948,56.58369,-10.460514,44.90175,6.8025303,22.770412,5.0389247,12.647161,2.7148697,7.1887236,-2.611058,10.269429,2.6776457,disco
-113.31131,59.544052,18.49601,6.7296023,6.917965,7.744695,1.8014715,4.5488367,-1.020523,-2.6107974,0.024250295,0.3275215,5.435976,disco
-10.029305,65.38803,-14.652563,32.36856,6.206596,4.920955,3.6952062,12.251061,-0.01667489,13.64809,1.0526053,-1.8342848,2.2080574,disco
-36.97922,61.21745,-21.6125,30.694956,-5.5454097,8.527296,1.9866884,7.9629607,-4.4575186,5.08804,-8.595767,0.97018164,-1.759923,disco
-47.480404,66.16769,-5.993302,29.842236,4.3492208,16.944214,3.129698,3.5150452,-0.4196884,3.8196318,-1.4967971,1.4212852,-0.5708038,disco
-38.53641,64.6349,-23.557993,30.149202,6.914672,11.047637,-1.2259178,11.934523,-0.23227006,7.234428,-5.5258617,1.665953,0.7316442,disco
-98.506584,74.29564,-8.713561,28.279488,10.525628,9.79383,-4.6247277,9.780113,-0.49979672,-0.93112254,-5.67204,-4.3348274,-1.6469804,disco
-17.605618,57.471336,-14.257256,27.731522,14.063845,19.23141,7.498321,9.289301,0.32121304,7.944793,-2.117576,3.0111392,0.37398884,disco
-36.56292,62.16946,1.7638754,3.7474794,4.8178196,14.809315,3.5272691,14.338214,0.5083216,9.9521055,-1.4719294,-9.8589525,-2.4887266,disco
-60.199333,65.72518,-13.04116,21.22994,17.466978,18.35576,2.9964426,10.204061,2.1891143,13.070702,1.8705606,4.0068264,0.95075005,disco
-69.132576,51.79555,26.925821,42.60496,4.2725077,5.3994174,-1.3350161,5.3943653,-0.70933044,-1.7171403,0.14181559,1.9383096,-1.5224671,disco
-39.347637,66.1234,2.9597263,27.68845,-1.3225793,8.460279,3.3167036,7.2860656,-0.7049304,9.988554,-5.302826,0.32934612,-4.7324815,disco
-60.45871,100.81563,37.279453,7.250769,-0.25836208,6.394693,11.918132,3.8530152,-8.794339,-8.8568325,-7.963134,-5.872115,-6.7421575,disco
-29.316257,78.937996,-0.8199634,32.481426,6.350793,6.402396,3.1734343,12.600274,-1.9853157,6.0072436,1.0713664,4.018501,1.9280145,disco
-105.907875,99.04497,5.857874,11.793484,6.4194584,-0.34886438,-2.1743662,-3.0090938,-8.838314,-3.1510448,-4.2478175,-7.866375,-6.016199,disco
-93.5192,67.43729,16.158535,1.9008942,6.314392,13.723247,4.088307,4.462727,-6.1065717,7.826756,1.0587851,5.494375,1.102638,disco
-139.73163,124.29726,-14.832115,19.323727,30.640823,10.975089,-1.7272345,7.850732,3.4511294,5.579638,0.5672764,-0.60212356,-0.90420455,disco
-126.0213,110.84169,-14.984528,44.018013,-1.8344365,16.187202,-10.212359,3.5030527,-4.5868,0.78060526,-10.990766,2.5070128,-0.995188,disco
-132.67676,94.908905,-17.345547,-10.31334,1.9875655,-7.59333,1.5434092,-2.5890944,-9.118253,3.3399386,-12.717907,-9.819788,-2.0216923,disco
-89.70698,47.36321,15.3154955,39.453217,12.905365,6.226127,5.887442,2.5009127,-1.9635348,1.2578791,-1.186867,0.04161291,-3.7128832,disco
-47.43124,63.414017,4.066521,21.639486,7.5611944,2.5524795,-0.9536808,0.9162267,-4.6896973,5.8588886,-5.100806,-4.5239325,0.6765209,disco
-99.98907,100.87677,-14.510356,1.0213759,12.716372,1.4475417,3.343471,7.4707327,-0.9290599,2.0366395,-1.6319765,-5.4230866,-3.9497325,disco
-130.03316,90.78144,-3.4112165,12.098076,2.735291,-2.8419664,-0.57483375,-7.7640553,-5.1077065,1.1719055,-4.3706365,-0.3535532,-3.1467342,disco
-72.377945,72.93257,11.005083,22.821903,14.835476,11.877468,2.2568743,7.4791574,5.774768,8.558668,-2.539093,0.0034715158,-3.4753768,disco
-213.42859,48.114178,38.667587,30.377577,37.342064,25.830925,9.26509,15.347883,10.953304,9.61636,10.385835,5.8771734,5.8364844,disco
-22.033842,49.71109,11.029249,9.667858,17.436653,12.58584,4.36881,7.183648,0.58302635,1.4283819,0.53117895,-0.9491103,-4.4472775,disco
-74.72633,72.88804,-6.589509,5.362641,7.5535746,3.4292314,12.917914,-0.5568333,1.1348699,2.5070186,-3.9957716,-2.754195,-2.594231,disco
-27.2839,61.86728,3.1554358,12.206415,9.257978,7.2191625,4.3392205,6.4579587,-2.6308074,-3.7893414,1.839939,-0.44423366,-0.31634447,disco
-116.59075,47.80156,-14.936519,3.0631194,2.6641092,0.83426523,-0.7084598,-13.058144,-10.525308,-1.9925535,-5.838693,-11.800389,1.4369004,disco
-105.12777,92.09394,-18.889053,3.3933609,4.1552925,17.79066,-0.73386616,3.615578,-2.564035,2.3640614,-3.0640764,-0.016534522,-0.8375747,disco
-87.84791,97.59838,-7.266694,42.061447,9.091682,11.689763,-2.111533,16.609121,1.0024918,8.241899,-0.87041944,0.76930493,-0.35243586,disco
-108.42754,43.899044,34.08229,18.02208,12.219108,10.868476,-3.4917707,-2.8984385,-7.027796,3.9397583,-6.58088,-3.9751935,-8.302113,disco
-54.558697,50.627487,13.194794,13.40574,16.65217,7.027192,1.2287561,3.2327204,-5.4830527,0.7652026,4.998877,-2.5081487,-5.9064646,disco
-13.337672,57.836018,7.7123194,20.916624,4.765729,13.654288,0.24031258,4.752027,-0.49412692,4.0849876,1.5296918,-1.1325445,-2.735959,disco
-15.284223,49.095783,3.2201786,14.1617365,21.073303,8.888786,1.716522,6.852487,3.1616018,1.0240674,-0.77967376,4.3011804,1.6785464,disco
-68.0693,54.504047,-11.095556,4.5591235,4.280419,6.868572,11.60821,7.4067698,-2.4405048,4.5940413,4.7476315,-1.2177839,-3.4087965,disco
-123.53516,92.42694,-7.4505944,38.6754,1.1816946,2.8806796,8.593688,6.3958764,6.364468,-0.9717803,-2.8298914,-5.3793225,-6.52437,disco
-96.63153,75.10742,4.0168157,27.661161,-0.14755762,13.714703,9.522339,2.9460056,6.8591976,7.0961814,1.2731519,-0.015836751,-1.799827,disco
-161.64812,115.63851,38.743042,30.651127,16.649252,0.6185837,3.6076574,1.1070254,-2.147334,-3.6077712,-3.5654657,-4.975139,-4.284729,disco
-60.665585,84.502045,-26.345375,13.401177,-0.7802994,-0.043909002,-8.285364,10.227021,-2.0198019,4.6519823,-1.6242151,-2.618467,2.3064342,disco
-87.78452,82.03988,4.111646,22.808887,2.259489,7.928249,9.84186,-4.029478,-2.1722631,7.9238124,5.2363615,3.9901102,9.13176,disco
-67.30189,96.60863,-23.540575,14.655188,6.3496532,-8.821489,-2.8039353,0.01854519,-2.1654835,-1.2269396,-5.19101,-3.2516372,-1.9435328,disco
-91.320206,115.07205,-13.982715,21.340889,2.8360593,7.204025,5.3496466,4.9947376,-4.8389125,-3.3291407,-2.1884186,-5.543488,-2.4906127,disco
-125.377655,98.09019,-14.913475,39.189983,-18.370806,24.419546,-10.80055,19.63269,-18.302982,16.317667,-16.312426,12.188516,-19.070507,disco
-321.14532,125.932335,-28.425354,44.034206,-8.43678,-3.8679645,-17.198227,-2.8887272,-19.90414,-3.29383,-19.723494,-2.4630399,-10.551448,disco
-116.80653,78.91078,-37.259674,57.635494,-5.4046054,23.753233,-11.9808035,27.907583,-15.998881,16.012444,-9.57055,9.301005,-7.4808125,disco
-47.234764,97.753555,-25.581226,43.348797,-17.926025,26.240017,-12.81711,14.749006,-15.086668,18.048468,-15.695726,8.830165,-11.635231,disco
-41.051266,103.81427,-39.00583,26.344927,-24.27198,32.924446,-11.884554,22.541563,-17.54676,23.784313,-10.712013,16.783157,-11.319108,disco
-72.37523,91.0708,-41.08496,30.773256,-28.495203,31.842842,-12.610558,22.717087,-17.06974,24.00377,-10.798462,17.35182,-11.575734,disco
-76.4839,96.99814,-44.41496,36.12978,-22.965588,24.2798,-26.620655,23.622608,-21.631119,14.951667,-16.069569,10.8394,-8.882823,disco
-206.86853,37.084488,40.851345,54.54898,9.139976,51.8678,-7.311071,38.383724,-15.355784,25.903809,-10.762534,15.404478,-7.2196054,disco
-203.66083,86.32257,-0.6241444,56.339237,-6.443235,20.664967,-10.325659,21.813057,-15.651139,19.34404,-15.204802,8.03835,-10.380628,disco
-127.62422,109.15934,-21.919432,56.513454,-8.361579,30.965012,-8.48391,20.335653,-7.2405577,17.3385,-6.0725975,9.079861,-5.5346675,disco
-188.6515,130.52939,-18.01111,36.19518,-5.994433,26.724775,-8.853573,17.30331,-10.364236,16.96883,-7.5066857,8.094925,-9.506387,disco
